"","ItemID.LIsting_id.","bundle_index","total","total_nofw","nongift","nongift_nofw","branded","branded_nofw","bundle_price","optimal_price","premium_percent"
"115",24596036343,7,16,16,11,11,9,9,3839,3479,0.0937744204219849
"116",24596036343,8,17,17,12,12,9,9,4149,3478,0.161725717040251
"117",25673844634,0,0,0,0,0,0,0,2940,NA,NA
"118",25673844634,1,11,10,6,5,3,2,3090,3167,-0.0249190938511327
"119",25673844634,2,17,15,6,5,3,2,3120,3277,-0.0503205128205128
"120",25673844634,3,17,15,6,5,3,2,3160,3285,-0.0395569620253165
"121",25673844634,4,17,15,6,5,3,2,3240,3266,-0.00802469135802469
"122",26519380192,0,0,0,0,0,0,0,3260,NA,NA
"123",26519380192,1,14,14,7,7,8,8,3490,3770,-0.0802292263610315
"124",26519380192,2,15,15,8,8,9,9,3600,3803,-0.0563888888888889
"125",26519380192,3,15,15,8,8,9,9,3710,3763,-0.0142857142857143
"126",26519380192,4,15,15,8,8,9,9,3820,3763,0.0149214659685864
"127",26519380192,5,17,17,10,10,10,10,3930,3738,0.0488549618320611
"128",26519380192,6,17,17,10,10,10,10,4140,3724,0.10048309178744
"129",26519380192,7,17,17,10,10,10,10,4640,3761,0.189439655172414
"130",35674260254,0,0,0,0,0,0,0,2710,NA,NA
"131",35674260254,1,13,13,11,11,2,2,2900,3052,-0.0524137931034483
"132",35674260254,2,13,13,11,11,2,2,2930,NA,NA
"133",35674260254,3,13,13,11,11,2,2,2970,3064,-0.0316498316498317
"134",35674260254,4,13,13,11,11,2,2,3050,3072,-0.00721311475409836
"135",35674260254,5,14,14,12,12,2,2,3090,NA,NA
"136",35674260254,6,14,14,12,12,2,2,3170,3114,0.0176656151419558
"137",35674260254,7,14,14,12,12,2,2,3210,3122,0.0274143302180685
"138",35674260254,8,17,17,12,12,2,2,3250,3220,0.00923076923076923
"139",36513357018,0,0,0,0,0,0,0,2950,NA,NA
"140",36513357018,1,1,1,1,1,1,1,2500,2955,-0.182
"141",36513357018,2,12,12,12,12,3,3,3100,3237,-0.0441935483870968
"142",36513357018,3,13,13,13,13,4,4,3200,NA,NA
"143",36513357018,4,13,13,13,13,4,4,3250,3280,-0.00923076923076923
"144",36513357018,5,13,13,13,13,4,4,3300,NA,NA
"145",36574928690,0,0,0,0,0,0,0,2940,NA,NA
"146",36574928690,1,12,12,12,12,2,2,3085,NA,NA
"147",36574928690,2,16,16,16,16,2,2,3050,NA,NA
"148",36574928690,3,18,18,18,18,3,3,3160,3524,-0.115189873417722
"149",36574928690,4,18,18,18,18,3,3,3270,3448,-0.054434250764526
"150",36574928690,5,18,18,18,18,3,3,3465.11111111111,3448,0.00493811325594824
"151",36613205733,0,0,0,0,0,0,0,2849,NA,NA
"152",36613205733,1,16,16,8,8,6,6,2999,3125,-0.0420140046682227
"153",36613205733,2,18,18,15,15,6,6,3059,3199,-0.045766590389016
"154",36613205733,3,19,19,16,16,7,7,3139,3260,-0.0385473080598917
"155",36613205733,4,21,21,18,18,7,7,3239,3334,-0.0293300401358444
"156",36613205733,5,22,22,19,19,8,8,3459,3253,0.0595547846198323
"157",36613205733,6,23,23,20,20,9,9,3589,3250,0.0944552800222903
"158",36910165248,0,0,0,0,0,0,0,2858,NA,NA
"159",36910165248,1,7,6,6,5,0,0,3078,3005,0.0237166991552956
"160",36910165248,2,7,6,6,5,0,0,3118,3011,0.0343168697883258
"161",36910165248,3,12,10,11,9,0,0,3228,3106,0.0377942998760843
"162",36910165248,4,12,10,11,9,0,0,3268,3112,0.0477356181150551
"163",36910165248,5,12,10,11,9,0,0,3358,3122,0.0702799285288862
"164",36910165248,6,14,12,13,11,1,1,3418,3199,0.064072557050907
"165",36910165248,7,14,12,13,11,1,1,3508,3209,0.0852337514253136
"166",36910165248,8,16,14,15,13,1,1,3588,3253,0.0933667781493868
"167",36982442137,0,0,0,0,0,0,0,3328,NA,NA
"168",36982442137,1,21,21,0,0,0,0,3568.28571428571,3908,-0.0952037793258067
"169",36982442137,2,21,21,0,0,0,0,3626.85714285714,3927,-0.0827556325823224
"170",36982442137,3,22,22,0,0,0,0,3710,3948,-0.0641509433962264
"171",36982442137,4,10,10,0,0,0,0,3756,3572,0.0489882854100106
"172",36982442137,5,14,13,1,0,0,0,3856,3670,0.0482365145228216
"173",36982442137,6,14,13,1,0,0,0,3916,3678,0.0607763023493361
"174",36982442137,7,14,13,1,0,0,0,4136,3620,0.124758220502901
"175",37241107923,0,0,0,0,0,0,0,2680,NA,NA
"176",37241107923,1,5,5,5,5,1,1,2750,2854,-0.0378181818181818
"177",37241107923,2,6,6,6,6,2,2,2840,2907,-0.0235915492957746
"178",37443266749,0,0,0,0,0,0,0,3280,NA,NA
"179",37443266749,1,16,14,3,1,2,2,3565,3704,-0.0389901823281907
"180",37443266749,2,16,14,3,1,2,2,3596,3702,-0.0294771968854283
"181",37443266749,3,16,14,3,1,2,2,3645,3710,-0.0178326474622771
"182",37443266749,4,17,15,3,1,2,2,3625,3748,-0.0339310344827586
"183",37443266749,5,17,15,3,1,2,2,3655,3746,-0.0248974008207934
"184",37443266749,6,17,15,3,1,2,2,3705,3754,-0.013225371120108
"185",37745552927,0,0,0,0,0,0,0,3298,NA,NA
"186",37745552927,1,6,6,4,4,0,0,3508,3395,0.032212086659065
"187",37745552927,2,9,9,6,6,1,1,3678,3515,0.0443175638934203
"188",37745552927,3,11,11,7,7,2,2,3878,3598,0.0722021660649819
"189",37745552927,4,15,15,10,10,2,2,4128,3744,0.0930232558139535
"190",37745552927,5,8,8,5,5,2,2,4538,NA,NA
"191",37870465778,0,0,0,0,0,0,0,2750,NA,NA
"192",37870465778,1,5,5,0,0,0,0,2830,2924,-0.0332155477031802
"193",37994506504,0,0,0,0,0,0,0,3040,NA,NA
"194",37994506504,1,12,12,1,1,4,4,3190,3305,-0.0360501567398119
"195",37994506504,2,12,12,1,1,4,4,3220,3314,-0.0291925465838509
"196",37994506504,3,12,12,1,1,4,4,3280,3330,-0.0152439024390244
"197",37994506504,4,14,14,2,2,5,5,3380,3369,0.00325443786982249
"198",37994506504,5,13,13,2,2,5,5,3370,3355,0.00445103857566766
"199",37994506504,6,14,14,2,2,6,6,3400,3405,-0.00147058823529412
"200",37994506504,7,14,14,2,2,6,6,3460,3413,0.0135838150289017
"201",37994506504,8,16,16,3,3,7,7,3560,3460,0.0280898876404494
"202",38631814095,0,0,0,0,0,0,0,2850,NA,NA
"203",38631814095,1,11,11,8,8,3,3,3110,3107,0.000964630225080386
"204",38631814095,2,12,12,9,9,4,4,3230,3159,0.0219814241486068
"205",38631814095,3,13,13,10,10,4,4,3350,3141,0.0623880597014925
"206",38708270318,0,0,0,0,0,0,0,3050,NA,NA
"207",38708270318,1,12,12,1,1,2,2,3200,3315,-0.0359375
