"","item_id","bundle_index","total","total_nofw","nongift","nongift_nofw","branded","branded_nofw","num_of_yuanzhuang","num_of_acc_no_price","bundle_price","price_ref","price_ref_adjgift","bundle_add_on","price_ref_rel","num_of_acc_rel","premium","premium_percent","ind_firstbundle_noacc","item_sales","bundle_sales","filterted_item_sales","filtered_bundle_sales","share","filtered_item_share"
"123",35540978058,2,11,11,5,5,4,4,11,0,3338,389,234,340,359,10,-19,-0.00569203115638107,FALSE,"8","2","5","2","0.25","0.4"
"124",35540978058,3,12,12,6,6,5,5,12,1,3448,389,234,450,359,11,91,0.0263921113689095,FALSE,"8","3","5","2","0.375","0.4"
"125",35540978058,4,12,12,6,6,5,5,12,1,3598,415,260,600,385,11,215,0.0597554196775987,FALSE,"8","1","5","0","0.125","0"
"126",35540978058,5,12,12,6,6,5,5,12,0,3798,509,354,800,479,11,321,0.0845181674565561,FALSE,"0","0","0","0","0","0"
"127",35674260254,1,12,12,10,10,2,2,12,0,2900,333,283,190,333,12,-143,-0.0493103448275862,TRUE,"0","0","0","0","0","0"
"128",35674260254,2,12,12,10,10,2,2,12,0,2930,340,290,220,340,12,-120,-0.0409556313993174,TRUE,"0","0","0","0","0","0"
"129",35674260254,3,12,12,10,10,2,2,12,0,2970,351,301,260,351,12,-91,-0.0306397306397306,TRUE,"0","0","0","0","0","0"
"130",35674260254,4,12,12,10,10,2,2,12,0,3050,373,323,340,373,12,-33,-0.0108196721311475,TRUE,"0","0","0","0","0","0"
"131",35674260254,5,13,13,11,11,2,2,13,0,3090,415,365,380,415,13,-35,-0.0113268608414239,TRUE,"0","0","0","0","0","0"
"132",35674260254,6,13,13,11,11,2,2,13,0,3170,426,376,460,426,13,34,0.0107255520504732,TRUE,"0","0","0","0","0","0"
"133",35674260254,7,13,13,11,11,2,2,13,0,3210,448,398,500,448,13,52,0.0161993769470405,TRUE,"0","0","0","0","0","0"
"134",35674260254,8,16,16,11,11,2,2,16,0,3250,508,398,540,508,16,32,0.00984615384615385,TRUE,"0","0","0","0","0","0"
"135",36513357018,1,1,1,1,1,1,1,1,0,2500,110,110,-450,110,1,-560,-0.224,TRUE,"0","0","0","0","0","0"
"136",36513357018,2,12,12,12,12,3,3,12,0,3100,315,315,150,315,12,-165,-0.0532258064516129,TRUE,"0","0","0","0","0","0"
"137",36513357018,3,13,13,13,13,4,4,13,0,3200,372,372,250,372,13,-122,-0.038125,TRUE,"0","0","0","0","0","0"
