"","item_id","bundle_index1","bundle_index2","premrel","diff","share","filtered_item_share"
"247",43736454825,5,8,165,3,0.0125786163522013,"0.0240963855421687"
"248",43853759026,1,2,31,2,NA,NA
"249",43853759026,1,3,48,2,NA,NA
"250",43853759026,1,4,79,1,NA,NA
"251",43853759026,1,5,112,3,NA,NA
"252",43853759026,5,6,90,5,NA,NA
"253",43853759026,5,7,121,3,NA,NA
"254",43853759026,5,8,138,5,NA,NA
"255",43859660891,1,2,25,2,NA,NA
"256",43859660891,1,3,34,2,NA,NA
"257",43859660891,1,4,77,2,NA,NA
"258",43859660891,1,5,290,1,NA,NA
"259",43859660891,5,6,25,2,NA,NA
"260",43859660891,5,7,34,2,NA,NA
"261",43859660891,5,8,77,2,NA,NA
"262",44021641588,1,2,19,1,0.0833333333333333,"."
"263",44021641588,1,3,21,1,0.0833333333333333,"."
"264",44021641588,1,4,27,1,0.0833333333333333,"0.25"
"265",44069100271,1,2,31,2,NA,NA
"266",44069100271,1,3,48,2,NA,NA
"267",44069100271,1,4,79,1,NA,NA
"268",44069100271,1,5,112,3,NA,NA
"269",44069100271,5,6,140,4,NA,NA
"270",44069100271,5,7,171,2,NA,NA
"271",44069100271,5,8,188,4,NA,NA
"272",44231886556,1,2,62.18,10,NA,NA
"273",44231886556,1,3,33.18,15,NA,NA
"274",44231886556,1,4,33.18,18,NA,NA
"275",44331296085,1,2,46.08,3,NA,NA
"276",44331296085,1,3,196.08,10,NA,NA
"277",44799642380,1,2,24.2600000000002,2,0.406666666666667,"0.409090909090909"
"278",44799642380,1,3,40.2600000000003,2,0.193333333333333,"0.25"
"279",44799642380,1,4,89.7800000000003,2,0.0866666666666667,"0.0909090909090909"
"280",44799642380,1,5,79.6400000000003,5,0.0533333333333333,"0.0227272727272727"
"281",44799642380,5,6,33.0599999999999,2,0.0266666666666667,"0.0454545454545455"
"282",44799642380,5,7,49.0600000000001,2,0.0533333333333333,"0.0454545454545455"
"283",44799642380,5,8,99.4599999999997,2,0.0533333333333333,"."
"284",44881048637,1,2,116,4,NA,NA
"285",44881048637,1,3,360,8,NA,NA
"286",44881048637,1,4,429,11,NA,NA
"287",45219159638,1,2,34.02,2,NA,NA
"288",45219159638,1,3,29.02,1,NA,NA
"289",45219159638,1,4,35.1,1,NA,NA
"290",45293052304,1,2,54.9,2,NA,NA
"291",45293052304,1,3,121.9,2,NA,NA
"292",45293052304,1,4,110,3,NA,NA
"293",45293052304,1,5,164.9,5,NA,NA
"294",45293052304,5,6,67,2,NA,NA
"295",45410114111,1,2,12,2,0.246666666666667,"0.280898876404494"
"296",45410114111,1,4,67,4,0.0533333333333333,"0.0674157303370786"
"297",45410114111,5,8,220,7,0.0466666666666667,"0.0224719101123595"
"298",521513506795,1,2,22.5,2,NA,NA
"299",521513506795,1,3,-188,5,NA,NA
"300",521513506795,1,4,-175.5,7,NA,NA
"301",521513506795,1,5,-183.5,8,NA,NA
"302",521513506795,5,6,-89.5,7,NA,NA
"303",521513506795,5,7,-67,7,NA,NA
"304",521513506795,5,8,-25,7,NA,NA
"305",521870063421,1,2,34.02,2,NA,NA
"306",521870063421,1,3,120.1,3,NA,NA
"307",521870063421,1,4,-100,3,NA,NA
"308",521870063421,1,5,-35.98,5,NA,NA
"309",521870063421,5,6,16.08,1,NA,NA
"310",522033862841,1,2,24.02,2,NA,NA
"311",522033862841,1,3,40.1,2,NA,NA
"312",522033862841,1,4,90.1,2,NA,NA
"313",522033862841,1,5,39,5,NA,NA
"314",522033862841,5,6,24.02,3,NA,NA
"315",522033862841,5,7,40.1,2,NA,NA
"316",522033862841,5,8,90.1,1,NA,NA
"317",522086451970,1,2,12,2,NA,NA
"318",522086451970,1,3,48,2,NA,NA
"319",522086451970,1,4,78,4,NA,NA
"320",522086451970,1,5,218,4,NA,NA
"321",522086451970,5,6,190.1,2,NA,NA
"322",522097809685,1,2,20.9099999999999,2,NA,NA
"323",522097809685,1,3,-104.3,4,NA,NA
"324",522097809685,1,4,-139.92,8,NA,NA
"325",522097809685,1,5,-121.02,8,NA,NA
"326",522097809685,5,6,92.2500000000002,4,NA,NA
"327",522097809685,5,7,61.1499999999999,5,NA,NA
"328",522097809685,5,8,64.05,7,NA,NA
"329",522145128789,1,2,-21,3,NA,NA
"330",522145128789,1,3,11,3,NA,NA
"331",522145128789,1,4,-38,4,NA,NA
"332",522145128789,1,5,-15,2,NA,NA
"333",522145128789,5,6,29,2,NA,NA
"334",522145128789,5,7,176,4,NA,NA
"335",522145128789,5,8,222,4,NA,NA
"336",522743875767,1,2,24.02,2,NA,NA
"337",522743875767,1,3,40.1,2,NA,NA
"338",522743875767,1,4,90.1,2,NA,NA
"339",522743875767,1,5,270,1,NA,NA
"340",522743875767,5,6,24.02,2,NA,NA
"341",522743875767,5,7,40.1,2,NA,NA
"342",522743875767,5,8,90.1,2,NA,NA
"343",522863996797,1,2,19,1,NA,NA
"344",522863996797,1,3,21,1,NA,NA
"345",522863996797,1,4,27,1,NA,NA
"346",523084126902,1,2,400,2,NA,NA
"347",523084126902,1,3,55,1,NA,NA
"348",523084126902,1,4,105,1,NA,NA
"349",523084126902,1,5,220,1,NA,NA
"350",523084126902,5,6,400,2,NA,NA
"351",523084126902,5,7,200,2,NA,NA
"352",523776961013,1,2,26.08,2,NA,NA
"353",523776961013,1,3,-120,4,NA,NA
"354",523776961013,1,4,-93.92,6,NA,NA
"355",523776961013,1,5,-23.92,6,NA,NA
"356",523776961013,5,6,-350,6,NA,NA
"357",523776961013,5,7,-280,4,NA,NA
