"","item_id","bundle_index1","bundle_index2","premrel","diff","share","filtered_item_share"
"633",40175359932,3,7,196,3,NA,NA
"634",40175359932,4,5,49,2,NA,NA
"635",40175359932,4,6,81,2,NA,NA
"636",40175359932,4,7,107,2,NA,NA
"637",40175359932,5,6,32,2,NA,NA
"638",40175359932,5,7,58,2,NA,NA
"639",40175359932,6,7,26,2,NA,NA
"640",40452911197,1,2,35,2,NA,NA
"641",40452911197,1,3,54,2,0.25,"0.333333333333333"
"642",40452911197,1,4,87,2,NA,NA
"643",40452911197,1,5,-33,5,0.25,"0.333333333333333"
"644",40452911197,1,6,2,7,NA,NA
"645",40452911197,1,7,21,7,NA,NA
"646",40452911197,1,8,54,7,0.25,"."
"647",40452911197,2,3,19,2,0.25,"0.333333333333333"
"648",40452911197,2,4,52,2,NA,NA
"649",40452911197,2,5,-68,7,0.25,"0.333333333333333"
"650",40452911197,2,6,-33,5,NA,NA
"651",40452911197,2,7,-14,7,NA,NA
"652",40452911197,2,8,19,7,0.25,"."
"653",40452911197,3,4,33,2,NA,NA
"654",40452911197,3,5,-87,7,0.25,"0.333333333333333"
"655",40452911197,3,6,-52,7,NA,NA
"656",40452911197,3,7,-33,5,NA,NA
"657",40452911197,3,8,0,7,0.25,"."
"658",40452911197,4,5,-120,7,0.25,"0.333333333333333"
"659",40452911197,4,6,-85,7,NA,NA
"660",40452911197,4,7,-66,7,NA,NA
"661",40452911197,4,8,-33,5,0.25,"."
"662",40452911197,5,6,35,2,NA,NA
"663",40452911197,5,7,54,2,NA,NA
"664",40452911197,5,8,87,2,0.25,"."
"665",40452911197,6,7,19,2,NA,NA
"666",40452911197,6,8,52,2,0.25,"."
"667",40452911197,7,8,33,2,0.25,"."
"668",40565901878,1,2,150,2,NA,NA
"669",40565901878,1,3,-29,6,NA,NA
"670",40565901878,2,3,-179,4,NA,NA
"671",41802068265,1,2,-13.8200000000001,4,0.16,"0.2"
"672",41802068265,1,3,-9.02000000000004,4,0.113333333333333,"0.109090909090909"
"673",41802068265,1,4,-38.72,9,0.0733333333333333,"0.0545454545454545"
"674",41802068265,1,5,11.28,9,0.12,"0.163636363636364"
"675",41802068265,1,6,15,12,0.0733333333333333,"0.0727272727272727"
"676",41802068265,1,7,26.1799999999999,13,0.0266666666666667,"0.0363636363636364"
"677",41802068265,1,8,445.98,9,0.0333333333333333,"0.0181818181818182"
"678",41802068265,2,3,4.80000000000001,8,0.113333333333333,"0.109090909090909"
"679",41802068265,2,4,-24.9,9,0.0733333333333333,"0.0545454545454545"
"680",41802068265,2,5,25.1,9,0.12,"0.163636363636364"
"681",41802068265,2,6,28.8200000000001,14,0.0733333333333333,"0.0727272727272727"
"682",41802068265,2,7,40,11,0.0266666666666667,"0.0363636363636364"
"683",41802068265,2,8,459.8,11,0.0333333333333333,"0.0181818181818182"
"684",41802068265,3,4,-29.7,5,0.0733333333333333,"0.0545454545454545"
"685",41802068265,3,5,20.3,5,0.12,"0.163636363636364"
"686",41802068265,3,6,24.02,10,0.0733333333333333,"0.0727272727272727"
"687",41802068265,3,7,35.2,11,0.0266666666666667,"0.0363636363636364"
"688",41802068265,3,8,455,7,0.0333333333333333,"0.0181818181818182"
"689",41802068265,4,5,50,2,0.12,"0.163636363636364"
"690",41802068265,4,6,53.72,7,0.0733333333333333,"0.0727272727272727"
"691",41802068265,4,7,64.9,8,0.0266666666666667,"0.0363636363636364"
"692",41802068265,4,8,484.7,6,0.0333333333333333,"0.0181818181818182"
"693",41802068265,5,6,3.72000000000003,7,0.0733333333333333,"0.0727272727272727"
"694",41802068265,5,7,14.9,8,0.0266666666666667,"0.0363636363636364"
"695",41802068265,5,8,434.7,6,0.0333333333333333,"0.0181818181818182"
"696",41802068265,6,7,11.1799999999999,11,0.0266666666666667,"0.0363636363636364"
"697",41802068265,6,8,430.98,7,0.0333333333333333,"0.0181818181818182"
"698",41802068265,7,8,419.8,4,0.0333333333333333,"0.0181818181818182"
"699",42468840454,1,2,-80,2,0.692307692307692,"."
"700",42468840454,1,3,-9.10000000000002,5,NA,NA
"701",42468840454,1,4,-15,4,NA,NA
"702",42468840454,1,5,15.9,6,NA,NA
"703",42468840454,1,6,90,5,NA,NA
"704",42468840454,1,7,160.9,8,NA,NA
"705",42468840454,1,8,16.9,9,NA,NA
"706",42468840454,2,3,70.9,3,NA,NA
"707",42468840454,2,4,65,2,NA,NA
"708",42468840454,2,5,95.9,4,NA,NA
"709",42468840454,2,6,170,3,NA,NA
"710",42468840454,2,7,240.9,6,NA,NA
"711",42468840454,2,8,96.9,7,NA,NA
"712",42468840454,3,4,-5.89999999999998,5,NA,NA
"713",42468840454,3,5,25.0000000000001,3,NA,NA
"714",42468840454,3,6,99.1,6,NA,NA
"715",42468840454,3,7,170,3,NA,NA
"716",42468840454,3,8,26.0000000000001,6,NA,NA
"717",42468840454,4,5,30.9,2,NA,NA
"718",42468840454,4,6,105,3,NA,NA
"719",42468840454,4,7,175.9,6,NA,NA
"720",42468840454,4,8,31.9,7,NA,NA
"721",42468840454,5,6,74.1,5,NA,NA
"722",42468840454,5,7,145,4,NA,NA
"723",42468840454,5,8,1,7,NA,NA
"724",42468840454,6,7,70.9,3,NA,NA
"725",42468840454,6,8,-73.1,4,NA,NA
"726",42468840454,7,8,-144,3,NA,NA
"727",42681494957,1,2,-40,7,NA,NA
"728",42681494957,1,3,-18,9,NA,NA
"729",42681494957,1,4,79,13,NA,NA
"730",42681494957,1,5,152,13,NA,NA
"731",42681494957,2,3,22,4,NA,NA
