"","ItemID.LIsting_id.","bundle_index","total","total_nofw","nongift","nongift_nofw","branded","branded_nofw","num_of_yuanzhuang","num_of_acc_no_price","bundle_price","price_ref","price_ref_notadjustingforgift","bundle_add_on","price_ref_rel","price_ref_rel_notadjustingforgift","num_of_acc_rel","num_of_acc","premium","premium_notadjustingforgift","premium_percent_notadjustingforgift","ind_firstbundle_noacc"
"430",521513506795,0,0,0,0,0,0,0,0,0,2960,0,0,0,0,0,0,0,0,0,0,TRUE
"431",521513506795,1,18,16,11,9,5,5,0,2,3150,227,328,190,227,328,18,11,-37,-138,-0.0438095238095238,TRUE
"432",521513506795,2,18,16,11,9,5,5,0,2,3180,240,341,220,240,341,18,11,-20,-121,-0.0380503144654088,TRUE
"433",521513506795,3,21,19,13,11,6,6,0,2,3290,477,658,330,477,658,21,13,-147,-328,-0.0996960486322188,TRUE
"434",521513506795,4,21,19,13,11,6,6,0,2,3310,490,671,350,490,671,21,13,-140,-321,-0.0969788519637462,TRUE
"435",521513506795,5,22,20,14,12,6,6,0,2,3350,515,696,390,515,696,22,14,-125,-306,-0.0913432835820896,TRUE
"436",521513506795,6,23,21,14,12,6,6,0,2,3350,557,853,390,557,853,23,14,-167,-463,-0.138208955223881,TRUE
"437",521513506795,7,23,21,14,12,6,6,0,2,3380,570,866,420,570,866,23,14,-150,-446,-0.131952662721893,TRUE
"438",521513506795,8,23,21,14,12,6,6,0,2,3430,570,866,470,570,866,23,14,-100,-396,-0.115451895043732,TRUE
"439",521870063421,0,0,0,0,0,0,0,0,0,2950,0,0,0,0,0,0,0,0,0,0,TRUE
"440",521870063421,1,11,11,8,8,11,11,0,0,3100,335,420,150,335,420,11,8,-185,-270,-0.0870967741935484,TRUE
"441",521870063421,2,11,11,8,8,11,11,0,0,3130,340,425,180,340,425,11,8,-160,-245,-0.0782747603833866,TRUE
"442",521870063421,3,10,10,8,8,10,10,0,0,3180,345,380,230,345,380,10,8,-115,-150,-0.0471698113207547,TRUE
"443",521870063421,4,12,12,10,10,12,12,0,0,3200,450,515,250,450,515,12,10,-200,-265,-0.0828125,TRUE
"444",521870063421,5,12,12,10,10,12,12,0,0,3230,455,490,280,455,490,12,10,-175,-210,-0.065015479876161,TRUE
"445",521870063421,6,13,13,10,10,13,13,0,0,3280,460,515,330,460,515,13,10,-130,-185,-0.0564024390243902,TRUE
"446",522033862841,0,0,0,0,0,0,0,0,0,3050,0,0,0,0,0,0,0,0,0,0,TRUE
"447",522033862841,1,21,20,3,3,21,20,0,2,3350,185,545,300,185,545,21,3,115,-245,-0.073134328358209,TRUE
"448",522033862841,2,21,20,3,3,21,20,0,2,3370,190,550,320,190,550,21,3,130,-230,-0.0682492581602374,TRUE
"449",522033862841,3,21,20,3,3,21,20,0,2,3400,195,555,350,195,555,21,3,155,-205,-0.0602941176470588,TRUE
"450",522033862841,4,21,20,3,3,21,20,0,2,3470,220,580,420,220,580,21,3,200,-160,-0.0461095100864553,TRUE
"451",522033862841,5,24,23,4,4,24,23,0,2,3600,260,855,550,260,855,24,4,290,-305,-0.0847222222222222,TRUE
"452",522033862841,6,23,22,4,4,23,22,0,1,3620,265,860,570,265,860,23,4,305,-290,-0.0801104972375691,TRUE
"453",522033862841,7,24,23,4,4,24,23,0,2,3650,270,865,600,270,865,24,4,330,-265,-0.0726027397260274,TRUE
"454",522033862841,8,25,24,4,4,25,24,0,3,3720,295,890,670,295,890,25,4,375,-220,-0.0591397849462366,TRUE
"455",522086451970,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,TRUE
"456",522086451970,1,6,5,3,2,0,0,0,1,3400,50,230,100,50,230,6,3,50,-130,-0.0382352941176471,TRUE
"457",522086451970,2,6,5,3,2,0,0,0,1,3430,45,225,130,45,225,6,3,85,-95,-0.0276967930029155,TRUE
"458",522086451970,3,6,5,3,2,0,0,0,1,3500,65,245,200,65,245,6,3,135,-45,-0.0128571428571429,TRUE
"459",522086451970,4,8,7,4,3,0,0,0,1,3700,135,715,400,135,715,8,4,265,-315,-0.0851351351351351,TRUE
"460",522086451970,5,8,7,4,3,0,0,0,1,3800,140,720,500,140,720,8,4,360,-220,-0.0578947368421053,TRUE
"461",522086451970,6,8,7,4,3,0,0,0,1,3900,140,350,600,140,350,8,4,460,250,0.0641025641025641,TRUE
"462",522097809685,0,0,0,0,0,0,0,0,0,3247,0,0,0,0,0,0,0,0,0,0,TRUE
"463",522097809685,1,15,15,3,3,15,15,0,1,3394.8,122,312,147.8,122,312,15,3,25.8000000000002,-164.2,-0.0483680923765759,TRUE
"464",522097809685,2,15,15,3,3,15,15,0,1,3423.21,135,325,176.21,135,325,15,3,41.21,-148.79,-0.0434650518080982,TRUE
"465",522097809685,3,17,17,5,5,17,17,0,1,3505.5,352,542,258.5,352,542,17,5,-93.5,-283.5,-0.0808729139922978,TRUE
"466",522097809685,4,19,19,7,7,19,19,0,1,3533.18,425,615,286.18,425,615,19,7,-138.82,-328.82,-0.0930663028772947,TRUE
"467",522097809685,5,19,19,7,7,19,19,0,1,3570.08,420,610,323.08,420,610,19,7,-96.9200000000001,-286.92,-0.0803679469367633,TRUE
"468",522097809685,6,17,17,5,5,17,17,0,1,3588.53,365,555,341.53,365,555,17,5,-23.4699999999998,-213.47,-0.0594867536289232,TRUE
"469",522097809685,7,18,18,6,6,18,18,0,1,3625.43,390,600,378.43,390,600,18,6,-11.5700000000002,-221.57,-0.0611155090568568,TRUE
"470",522097809685,8,18,18,6,6,18,18,0,1,3662.33,410,620,415.33,410,620,18,6,5.32999999999993,-204.67,-0.0558851878448966,TRUE
"471",522145128789,0,0,0,0,0,0,0,0,0,3050,0,0,0,0,0,0,0,0,0,0,TRUE
"472",522145128789,1,15,14,3,2,2,2,0,1,3300,70,480,250,70,480,15,3,180,-230,-0.0696969696969697,TRUE
"473",522145128789,2,16,15,4,3,2,2,0,1,3330,135,545,280,135,545,16,4,145,-265,-0.0795795795795796,TRUE
"474",522145128789,3,16,15,4,3,2,2,0,1,3380,130,540,330,130,540,16,4,200,-210,-0.0621301775147929,TRUE
"475",522145128789,4,17,16,5,4,2,2,0,1,3410,210,620,360,210,620,17,5,150,-260,-0.0762463343108504,TRUE
"476",522145128789,5,17,16,5,4,2,2,0,1,3380,180,590,330,180,590,17,5,150,-260,-0.0769230769230769,TRUE
"477",522145128789,6,17,16,5,4,2,2,0,1,3410,195,605,360,195,605,17,5,165,-245,-0.0718475073313783,TRUE
"478",522145128789,7,17,16,5,4,3,3,0,1,3560,205,615,510,205,615,17,5,305,-105,-0.0294943820224719,TRUE
"479",522145128789,8,17,16,5,4,3,3,0,1,3640,225,635,590,225,635,17,5,365,-45,-0.0123626373626374,TRUE
"480",522743875767,0,0,0,0,0,0,0,0,0,3250,0,0,0,0,0,0,0,0,0,0,TRUE
"481",522743875767,1,19,19,19,19,0,0,0,0,3570,485,485,320,485,485,19,19,-165,-165,-0.046218487394958,TRUE
"482",522743875767,2,19,19,19,19,0,0,0,0,3590,490,490,340,490,490,19,19,-150,-150,-0.0417827298050139,TRUE
"483",522743875767,3,19,19,19,19,0,0,0,0,3620,495,495,370,495,495,19,19,-125,-125,-0.0345303867403315,TRUE
"484",522743875767,4,19,19,19,19,0,0,0,0,3690,520,520,440,520,520,19,19,-80,-80,-0.021680216802168,TRUE
"485",522743875767,5,20,20,20,20,0,0,0,0,3860,560,560,610,560,560,20,20,50,50,0.0129533678756477,TRUE
"486",522743875767,6,20,20,20,20,0,0,0,0,3880,565,565,630,565,565,20,20,65,65,0.0167525773195876,TRUE
"487",522743875767,7,20,20,20,20,0,0,0,0,3910,570,570,660,570,570,20,20,90,90,0.0230179028132992,TRUE
"488",522743875767,8,20,20,20,20,0,0,0,0,3980,595,595,730,595,595,20,20,135,135,0.0339195979899497,TRUE
"489",522863996797,0,0,0,0,0,0,0,0,0,2950,0,0,0,0,0,0,0,0,0,0,TRUE
"490",522863996797,1,19,19,15,15,4,4,0,0,3150,820,1010,200,820,1010,19,15,-620,-810,-0.257142857142857,TRUE
"491",522863996797,2,20,20,16,16,5,5,0,0,3190,855,1045,240,855,1045,20,16,-615,-805,-0.252351097178683,TRUE
"492",522863996797,3,19,19,15,15,5,5,0,0,3210,820,1010,260,820,1010,19,15,-560,-750,-0.233644859813084,TRUE
"493",522863996797,4,21,21,17,17,5,5,0,0,3250,900,1090,300,900,1090,21,17,-600,-790,-0.243076923076923,TRUE
"494",523084126902,0,0,0,0,0,0,0,0,0,3050,0,0,0,0,0,0,0,0,0,0,TRUE
"495",523084126902,1,15,13,3,3,5,5,0,3,3250,110,356,200,110,356,15,3,90,-156,-0.048,TRUE
"496",523084126902,2,15,13,3,3,5,5,0,0,3330,0,0,280,0,0,15,3,280,280,0.0840840840840841,TRUE
"497",523084126902,3,16,14,4,4,5,5,0,3,3350,170,416,300,170,416,16,4,130,-116,-0.0346268656716418,TRUE
"498",523084126902,4,16,14,4,4,5,5,0,3,3400,170,416,350,170,416,16,4,180,-66,-0.0194117647058824,TRUE
"499",523084126902,5,16,14,4,4,6,6,0,3,3500,185,431,450,185,431,16,4,265,19,0.00542857142857143,TRUE
"500",523084126902,6,16,14,4,4,6,6,0,0,3550,0,0,500,0,0,16,4,500,500,0.140845070422535,TRUE
"501",523084126902,7,18,16,6,6,8,8,0,3,4050,535,781,1000,535,781,18,6,465,219,0.0540740740740741,TRUE
"502",523084126902,8,18,16,6,6,8,8,0,0,4100,0,0,1050,0,0,18,6,1050,1050,0.25609756097561,TRUE
"503",523776961013,0,0,0,0,0,0,0,0,0,4638,0,0,0,0,0,0,0,0,0,0,TRUE
"504",523776961013,1,6,6,5,5,6,6,0,0,4858,155,165,220,155,165,6,5,65,55,0.0113215314944422,TRUE
"505",523776961013,2,6,6,5,5,6,6,0,0,4898,160,170,260,160,170,6,5,100,90,0.018374846876276,TRUE
"506",523776961013,3,10,10,9,9,10,10,0,0,5008,425,435,370,425,435,10,9,-55,-65,-0.0129792332268371,TRUE
"507",523776961013,4,10,10,9,9,10,10,0,0,5048,430,440,410,430,440,10,9,-20,-30,-0.00594294770206022,TRUE
"508",523776961013,5,10,10,9,9,10,10,0,0,5138,455,465,500,455,465,10,9,45,35,0.00681198910081744,TRUE
"509",523776961013,6,14,14,13,13,14,14,0,1,5198,860,870,560,860,870,14,13,-300,-310,-0.0596383224317045,TRUE
"510",523776961013,7,14,14,13,13,14,14,0,1,5288,885,895,650,885,895,14,13,-235,-245,-0.0463313161875946,TRUE
