"","ItemID.LIsting_id.","bundle_index","total","total_nofw","nongift","nongift_nofw","branded","branded_nofw","num_of_yuanzhuang","num_of_acc_no_price","bundle_price","price_ref","bundle_add_on","price_ref_rel","num_of_acc_rel","premium","premium_percent","ind_firstbundle_noacc"
"262",40175359932,1,18,16,7,5,0,0,1,2,4080,95,190,95,18,95,0.0232843137254902,TRUE
"263",40175359932,2,18,16,7,5,0,0,1,2,4110,155,220,155,18,65,0.0158150851581509,TRUE
"264",40175359932,3,18,16,8,6,0,0,1,2,4150,155,260,155,18,105,0.0253012048192771,TRUE
"265",40175359932,4,19,17,8,6,0,0,2,2,4250,223,360,223,19,137,0.0322352941176471,TRUE
"266",40175359932,5,19,17,9,7,0,0,2,2,4280,243,390,243,19,147,0.0343457943925234,TRUE
"267",40175359932,6,19,17,6,4,0,0,2,2,4310,118,420,118,19,302,0.0700696055684455,TRUE
"268",40175359932,7,19,17,8,6,0,0,2,2,4400,183,510,183,19,327,0.0743181818181818,TRUE
"269",40452911197,0,0,0,0,0,0,0,0,0,2899,0,0,0,0,0,0,TRUE
"270",40452911197,1,8,7,4,3,2,1,1,1,3050,90,151,90,8,61,0.02,TRUE
"271",40452911197,2,8,7,4,3,2,1,1,1,3080,105,181,105,8,76,0.0246753246753247,TRUE
"272",40452911197,3,8,7,4,3,2,1,1,1,3120,120,221,120,8,101,0.0323717948717949,TRUE
"273",40452911197,4,8,7,4,3,2,1,1,1,3180,170,281,170,8,111,0.0349056603773585,TRUE
"274",40452911197,5,13,12,5,4,2,1,1,1,3150,150,251,150,13,101,0.0320634920634921,TRUE
"275",40452911197,6,13,12,5,4,2,1,1,1,3180,165,281,165,13,116,0.0364779874213836,TRUE
"276",40452911197,7,13,12,5,4,2,1,1,1,3220,180,321,180,13,141,0.0437888198757764,TRUE
"277",40452911197,8,13,12,5,4,2,1,1,1,3280,230,381,230,13,151,0.0460365853658537,TRUE
"278",40565901878,0,0,0,0,0,0,0,0,0,3450,0,0,0,0,0,0,TRUE
"279",40565901878,1,6,6,6,6,1,1,0,0,3490,88,40,88,6,-48,-0.0137535816618911,TRUE
"280",40565901878,2,8,8,8,8,2,2,0,0,3655,118,205,118,8,87,0.0238030095759234,TRUE
"281",40565901878,3,12,12,12,12,5,5,0,0,3675,378,225,378,12,-153,-0.0416326530612245,TRUE
"282",41583985792,0,0,0,0,0,0,0,0,0,3440,0,0,0,0,0,0,TRUE
"283",41599133465,0,3,3,0,0,0,0,0,0,2650,0,0,0,0,0,0,FALSE
"284",41599133465,1,13,12,10,9,0,0,0,2,2750,180,100,180,10,-80,-0.0290909090909091,FALSE
"285",41802068265,0,0,0,0,0,0,0,0,0,2980,0,0,0,0,0,0,TRUE
"286",41802068265,1,14,14,4,4,1,1,0,0,3200,123,220,123,14,97,0.0303125,TRUE
"287",41802068265,2,14,14,5,5,1,1,0,0,3240,183,260,183,14,77,0.0237654320987654,TRUE
"288",41802068265,3,16,16,5,5,1,1,0,0,3310,223,330,223,16,107,0.0323262839879154,TRUE
"289",41802068265,4,19,19,9,9,2,2,0,0,3390,353,410,353,19,57,0.0168141592920354,TRUE
"290",41802068265,5,19,19,9,9,2,2,0,0,3460,378,480,378,19,102,0.0294797687861272,TRUE
"291",41802068265,6,10,10,10,10,3,3,1,0,3530,373,550,373,10,177,0.0501416430594901,TRUE
"292",41802068265,7,23,23,12,12,4,4,1,0,3600,523,620,523,23,97,0.0269444444444444,TRUE
"293",41802068265,8,19,19,8,8,4,4,1,0,3700,203,720,203,19,517,0.13972972972973,TRUE
"294",42468840454,0,0,0,0,0,0,0,0,0,2880,0,0,0,0,0,0,TRUE
"295",42468840454,1,15,14,4,4,4,4,2,1,3100,118,220,118,15,102,0.0329032258064516,TRUE
"296",42468840454,2,17,16,6,6,5,5,2,1,3140,238,260,238,17,22,0.00700636942675159,TRUE
"297",42468840454,3,18,17,7,7,6,6,2,1,3250,258,370,258,18,112,0.0344615384615385,TRUE
"298",42468840454,4,19,18,8,8,5,5,2,1,3290,338,410,338,19,72,0.0218844984802432,TRUE
"299",42468840454,5,19,18,8,8,5,5,2,1,3340,338,460,338,19,122,0.0365269461077844,TRUE
"300",42468840454,6,20,19,9,9,6,6,3,1,3390,363,510,363,20,147,0.0433628318584071,TRUE
"301",42468840454,7,21,20,10,10,7,7,3,1,3500,383,620,383,21,237,0.0677142857142857,TRUE
"302",42468840454,8,22,21,11,11,8,8,3,1,3440,453,560,453,22,107,0.0311046511627907,TRUE
"303",42681494957,0,0,0,0,0,0,0,0,0,3050,0,0,0,0,0,0,TRUE
"304",42681494957,1,13,13,9,9,5,5,0,0,3200,250,150,250,13,-100,-0.03125,TRUE
"305",42681494957,2,16,16,12,12,5,5,0,1,3340,450,290,450,16,-160,-0.0479041916167665,TRUE
"306",42681494957,3,18,18,14,14,7,7,0,1,3440,520,390,520,18,-130,-0.0377906976744186,TRUE
"307",42681494957,4,20,20,15,15,9,9,0,0,3660,718,610,718,20,-108,-0.0295081967213115,TRUE
"308",42681494957,5,20,20,15,15,9,9,0,0,3750,773,700,773,20,-73,-0.0194666666666667,TRUE
"309",42981617542,0,0,0,0,0,0,0,0,0,2999,0,0,0,0,0,0,TRUE
"310",42981617542,1,10,10,10,10,0,0,1,0,3209,260,210,260,10,-50,-0.015581177937052,TRUE
"311",42981617542,2,12,12,12,12,0,0,1,0,3269,350,270,350,12,-80,-0.0244723156928724,TRUE
"312",42981617542,3,13,13,13,13,0,0,1,0,3429,390,430,390,13,40,0.0116652085156022,TRUE
"313",42981617542,4,14,14,14,14,0,0,1,1,3549,450,550,450,14,100,0.0281769512538743,TRUE
"314",42981617542,5,14,14,14,14,0,0,1,2,3749,325,750,325,14,425,0.113363563616965,TRUE
"315",42981617542,6,15,15,15,15,0,0,1,2,3999,475,1000,475,15,525,0.131282820705176,TRUE
"316",42981617542,7,16,16,16,16,0,0,1,0,3789,745,790,745,16,45,0.0118764845605701,TRUE
"317",42981617542,8,17,17,17,17,0,0,1,2,4099,675,1100,675,17,425,0.10368382532325,TRUE
"318",43168072227,0,0,0,0,0,0,0,0,0,4028.57,0,0,0,0,0,0,TRUE
"319",43168072227,1,19,17,18,16,4,4,0,4,4385.71,378,357.14,378,19,-20.8600000000001,-0.00475635643943629,TRUE
"320",43168072227,2,20,18,19,17,4,4,0,4,4442.86,393,414.29,393,20,21.2899999999995,0.00479195833314566,TRUE
"321",43168072227,3,20,18,19,17,5,5,1,4,4528.57,363,500,363,20,137,0.0302523754739354,TRUE
"322",43168072227,4,25,23,24,22,6,6,1,4,4642.86,668,614.29,668,25,-53.7100000000005,-0.0115683005733536,TRUE
"323",43168072227,5,25,23,24,22,6,6,1,4,4757.14,663,728.57,663,25,65.5700000000002,0.0137834917618569,TRUE
"324",43168072227,6,25,23,24,22,7,7,2,4,4828.57,668,800,668,25,132,0.0273372861944633,TRUE
"325",43168072227,7,26,24,25,23,7,7,2,4,4900,728,871.43,728,26,143.43,0.0292714285714285,TRUE
"326",43168072227,8,26,24,25,23,7,7,2,4,5000,748,971.43,748,26,223.43,0.044686,TRUE
"327",43265715666,0,0,0,0,0,0,0,0,0,3350,0,0,0,0,0,0,TRUE
"328",43426870825,0,0,0,0,0,0,0,0,0,3179,0,0,0,0,0,0,TRUE
"329",43426870825,1,9,9,5,5,3,3,0,1,3279,310,100,310,9,-210,-0.0640439158279963,TRUE
"330",43426870825,2,11,11,6,6,3,3,0,1,3379,315,200,315,11,-115,-0.0340337377922462,TRUE
"331",43426870825,3,12,12,7,7,3,3,0,1,3479,385,300,385,12,-85,-0.0244323081345214,TRUE
"332",43426870825,4,12,12,7,7,4,4,1,1,3679,375,500,375,12,125,0.0339766240826311,TRUE
"333",43426870825,5,12,12,7,7,4,4,1,1,3779,390,600,390,12,210,0.0555702566816618,TRUE
"334",43452978184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"335",43452978184,1,8,8,3,3,1,1,1,0,0,110,0,110,8,-110,-Inf,TRUE
"336",43452978184,2,9,9,4,4,2,2,1,0,0,330,0,330,9,-330,-Inf,TRUE
"337",43452978184,3,9,9,4,4,3,3,1,0,0,550,0,550,9,-550,-Inf,TRUE
"338",43452978184,4,10,10,5,5,3,3,1,0,0,660,0,660,10,-660,-Inf,TRUE
"339",43473279886,0,0,0,0,0,0,0,0,0,2820,0,0,0,0,0,0,TRUE
"340",43473279886,1,1,1,1,1,0,0,0,0,2870,60,50,60,1,-10,-0.00348432055749129,TRUE
"341",43473279886,2,1,1,1,1,0,0,0,0,2865,25,45,25,1,20,0.00698080279232112,TRUE
"342",43473279886,3,1,1,1,1,0,0,0,0,2880,30,60,30,1,30,0.0104166666666667,TRUE
"343",43473279886,4,2,2,2,2,0,0,0,0,2915,85,95,85,2,10,0.00343053173241852,TRUE
"344",43473279886,5,2,2,2,2,0,0,0,0,2940,90,120,90,2,30,0.0102040816326531,TRUE
"345",43736454825,0,0,0,0,0,0,0,0,0,2960,0,0,0,0,0,0,TRUE
"346",43736454825,1,16,16,16,16,8,8,0,1,3180,528,220,528,16,-308,-0.0968553459119497,TRUE
"347",43736454825,2,16,16,16,16,8,8,0,1,3210,523,250,523,16,-273,-0.0850467289719626,TRUE
"348",43736454825,3,18,18,18,18,9,9,0,1,3280,673,320,673,18,-353,-0.107621951219512,TRUE
"349",43736454825,4,20,20,20,20,10,10,0,1,3370,753,410,753,20,-343,-0.101780415430267,TRUE
"350",43736454825,5,20,20,20,20,10,10,0,1,3430,773,470,773,20,-303,-0.0883381924198251,TRUE
"351",43736454825,6,21,21,21,21,10,10,0,1,3500,768,540,768,21,-228,-0.0651428571428571,TRUE
"352",43736454825,7,22,22,22,22,11,11,0,2,3570,763,610,763,22,-153,-0.0428571428571429,TRUE
"353",43736454825,8,23,23,23,23,12,12,0,1,3670,848,710,848,23,-138,-0.0376021798365123,TRUE
"354",43853759026,0,0,0,0,0,0,0,0,0,3199,0,0,0,0,0,0,TRUE
"355",43853759026,1,14,14,14,14,2,2,1,0,3450,730,251,730,14,-479,-0.138840579710145,TRUE
"356",43853759026,2,14,14,14,14,2,2,1,0,3499,725,300,725,14,-425,-0.121463275221492,TRUE
"357",43853759026,3,14,14,14,14,2,2,1,0,3550,745,351,745,14,-394,-0.110985915492958,TRUE
"358",43853759026,4,15,15,15,15,2,2,1,0,3599,800,400,800,15,-400,-0.111141983884412,TRUE
"359",43853759026,5,15,15,15,15,2,2,1,0,3650,795,451,795,15,-344,-0.0942465753424657,TRUE
"360",43853759026,6,16,16,16,16,4,4,2,0,3750,880,551,880,16,-329,-0.0877333333333333,TRUE
"361",43853759026,7,16,16,16,16,4,4,2,0,3799,875,600,875,16,-275,-0.0723874703869439,TRUE
"362",43853759026,8,16,16,16,16,4,4,2,0,3850,895,651,895,16,-244,-0.0633766233766234,TRUE
"363",43859660891,0,0,0,0,0,0,0,0,0,2740,0,0,0,0,0,0,TRUE
"364",43859660891,1,16,16,3,3,1,1,0,0,3000,185,260,185,16,75,0.025,TRUE
"365",43859660891,2,16,16,0,0,1,1,0,0,3020,0,280,0,16,280,0.0927152317880795,TRUE
"366",43859660891,3,16,16,0,0,1,1,0,0,3050,0,310,0,16,310,0.101639344262295,TRUE
"367",43859660891,4,16,16,0,0,1,1,0,0,3120,0,380,0,16,380,0.121794871794872,TRUE
"368",43859660891,5,17,17,3,3,1,1,1,0,3320,185,580,185,17,395,0.118975903614458,TRUE
"369",43859660891,6,17,17,0,0,1,1,1,0,3340,0,600,0,17,600,0.179640718562874,TRUE
"370",43859660891,7,17,17,0,0,1,1,1,0,3370,0,630,0,17,630,0.186943620178042,TRUE
"371",43859660891,8,17,17,0,0,1,1,1,0,3440,0,700,0,17,700,0.203488372093023,TRUE
"372",44021641588,0,0,0,0,0,0,0,0,0,2980,0,0,0,0,0,0,TRUE
"373",44021641588,1,15,15,10,10,15,15,1,0,3180,255,200,255,15,-55,-0.0172955974842767,TRUE
"374",44021641588,2,16,16,11,11,16,16,2,0,3220,290,240,290,16,-50,-0.015527950310559,TRUE
"375",44021641588,3,16,16,11,11,16,16,2,0,3240,285,260,285,16,-25,-0.00771604938271605,TRUE
"376",44021641588,4,16,16,11,11,16,16,2,0,3280,305,300,305,16,-5,-0.00152439024390244,TRUE
"377",44069100271,1,15,15,15,15,2,2,1,1,3450,615,0,0,0,0,0,FALSE
"378",44069100271,2,15,15,15,15,2,2,1,1,3499,610,49,-5,0,54,0.0154329808516719,FALSE
"379",44069100271,3,15,15,15,15,2,2,1,1,3550,630,100,15,0,85,0.023943661971831,FALSE
"380",44069100271,4,16,16,16,16,2,2,1,1,3599,685,149,70,1,79,0.0219505418171714,FALSE
"381",44069100271,5,32,32,32,32,5,5,3,2,3650,1395,200,780,17,-580,-0.158904109589041,FALSE
"382",44069100271,6,16,16,16,16,3,3,2,1,3750,715,300,100,1,200,0.0533333333333333,FALSE
"383",44069100271,7,16,16,16,16,3,3,2,1,3799,710,349,95,1,254,0.0668596999210319,FALSE
"384",44069100271,8,16,16,16,16,3,3,2,1,3850,730,400,115,1,285,0.074025974025974,FALSE
"385",44231886556,0,0,0,0,0,0,0,0,0,3458,0,0,0,0,0,0,TRUE
"386",44231886556,1,13,10,12,9,0,0,0,4,3663,275,205,275,13,-70,-0.0191100191100191,TRUE
"387",44231886556,2,17,14,14,12,0,0,0,4,3838,395,380,395,17,-15,-0.00390828556539865,TRUE
"388",44231886556,3,18,15,13,11,0,0,0,4,4038,455,580,455,18,125,0.0309559187716691,TRUE
"389",44231886556,4,21,18,16,14,0,0,0,4,4128,635,670,635,21,35,0.00847868217054264,TRUE
"390",44331296085,0,0,0,0,0,0,0,0,0,2838,0,0,0,0,0,0,TRUE
"391",44331296085,1,7,7,7,7,0,0,1,0,3128,300,290,300,7,-10,-0.00319693094629156,TRUE
"392",44331296085,2,8,8,8,8,0,0,1,0,3238,355,400,355,8,45,0.0138974675725757,TRUE
"393",44331296085,3,11,11,11,11,0,0,2,0,3558,540,720,540,11,180,0.0505902192242833,TRUE
"394",44799642380,0,0,0,0,0,0,0,0,0,3137.2,0,0,0,0,0,0,TRUE
"395",44799642380,1,18,18,18,18,4,4,0,0,3397.68,445,260.48,445,18,-184.52,-0.0543076452167361,TRUE
"396",44799642380,2,18,18,18,18,4,4,0,0,3417.92,445,280.72,445,18,-164.28,-0.0480643198202415,TRUE
"397",44799642380,3,18,18,18,18,4,4,0,0,3447.84,455,310.64,455,18,-144.36,-0.0418696923291103,TRUE
"398",44799642380,4,18,18,18,18,4,4,0,0,3517.36,480,380.16,480,18,-99.8399999999997,-0.0283849250574293,TRUE
"399",44799642380,5,21,21,21,21,6,6,1,0,3708.32,775,571.12,775,21,-203.88,-0.054979074082064,TRUE
"400",44799642380,6,21,21,21,21,6,6,1,0,3737.36,780,600.16,780,21,-179.84,-0.0481195282231307,TRUE
"401",44799642380,7,21,21,21,21,6,6,1,0,3767.28,785,630.08,785,21,-154.92,-0.0411225074855067,TRUE
"402",44799642380,8,21,21,21,21,6,6,1,0,3837.68,810,700.48,810,21,-109.52,-0.0285380750870317,TRUE
"403",44881048637,0,0,0,0,0,0,0,0,0,2850,0,0,0,0,0,0,TRUE
"404",44881048637,1,5,5,5,5,2,2,0,0,3328,385,478,385,5,93,0.0279447115384615,TRUE
"405",44881048637,2,7,7,7,7,2,2,0,0,3485,420,635,420,7,215,0.0616929698708752,TRUE
"406",44881048637,3,7,7,7,7,3,3,0,0,3872,475,1022,475,7,547,0.141270661157025,TRUE
"407",44881048637,4,10,10,10,10,4,4,0,0,4155,675,1305,675,10,630,0.151624548736462,TRUE
"408",45219159638,0,20,20,20,20,0,0,0,2,2695,850,0,0,0,0,0,FALSE
"409",45219159638,1,28,28,22,22,0,0,0,2,2735,970,40,120,8,-80,-0.0292504570383912,FALSE
"410",45219159638,2,28,28,22,22,0,0,0,2,2740,900,45,50,8,-5,-0.00182481751824818,FALSE
"411",45219159638,3,30,30,24,24,0,0,0,2,2780,1020,85,170,10,-85,-0.0305755395683453,FALSE
"412",45219159638,4,30,30,24,24,0,0,0,2,2800,1030,105,180,10,-75,-0.0267857142857143,FALSE
"413",45293052304,0,0,0,0,0,0,0,0,0,3100,0,0,0,0,0,0,TRUE
"414",45293052304,1,13,13,13,13,1,1,0,1,3250,475,150,475,13,-325,-0.1,TRUE
"415",45293052304,2,13,13,13,13,1,1,0,1,3310,515,210,515,13,-305,-0.0921450151057402,TRUE
"416",45293052304,3,13,13,13,13,1,1,0,1,3410,545,310,545,13,-235,-0.0689149560117302,TRUE
"417",45293052304,4,16,15,16,15,2,2,1,2,3430,590,330,590,16,-260,-0.075801749271137,TRUE
"418",45293052304,5,16,15,16,15,2,2,1,2,3490,630,390,630,16,-240,-0.0687679083094556,TRUE
"419",45293052304,6,16,15,16,15,2,2,1,2,3590,660,490,660,16,-170,-0.0473537604456825,TRUE
"420",45410114111,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,TRUE
"421",45410114111,1,23,21,9,7,2,2,0,2,3260,293,260,293,23,-33,-0.0101226993865031,TRUE
"422",45410114111,2,23,21,9,7,2,2,0,2,3290,288,290,288,23,2,0.00060790273556231,TRUE
"423",45410114111,3,23,21,11,9,2,2,0,0,3350,0,350,0,23,350,0.104477611940299,TRUE
"424",45410114111,4,25,23,9,9,3,3,0,2,3440,398,440,398,25,42,0.0122093023255814,TRUE
"425",45410114111,5,25,23,9,9,4,4,0,0,3500,0,500,0,25,500,0.142857142857143,TRUE
"426",45410114111,6,26,24,10,10,7,7,2,2,3580,418,580,418,26,162,0.0452513966480447,TRUE
"427",45410114111,7,26,24,10,10,7,7,2,2,3650,530,650,530,26,120,0.0328767123287671,TRUE
"428",45410114111,8,26,24,10,10,7,7,2,0,3720,0,720,0,26,720,0.193548387096774,TRUE
"429",521142166658,0,0,0,0,0,0,0,0,0,3450,0,0,0,0,0,0,TRUE
"430",521513506795,0,0,0,0,0,0,0,0,0,2960,0,0,0,0,0,0,TRUE
"431",521513506795,1,18,16,11,9,5,5,0,2,3150,212,190,212,18,-22,-0.00698412698412698,TRUE
"432",521513506795,2,18,16,11,9,5,5,0,2,3180,225,220,225,18,-5,-0.00157232704402516,TRUE
"433",521513506795,3,21,19,13,11,6,6,0,2,3290,462,330,462,21,-132,-0.0401215805471125,TRUE
"434",521513506795,4,21,19,13,11,6,6,0,2,3310,475,350,475,21,-125,-0.0377643504531722,TRUE
"435",521513506795,5,22,20,14,12,6,6,0,2,3350,500,390,500,22,-110,-0.0328358208955224,TRUE
"436",521513506795,6,23,21,14,12,6,6,0,2,3350,542,390,542,23,-152,-0.0453731343283582,TRUE
"437",521513506795,7,23,21,14,12,6,6,0,2,3380,555,420,555,23,-135,-0.0399408284023669,TRUE
"438",521513506795,8,23,21,14,12,6,6,0,2,3430,555,470,555,23,-85,-0.0247813411078717,TRUE
"439",521870063421,0,0,0,0,0,0,0,0,0,2950,0,0,0,0,0,0,TRUE
"440",521870063421,1,11,11,8,8,11,11,0,0,3100,335,150,335,11,-185,-0.0596774193548387,TRUE
"441",521870063421,2,11,11,8,8,11,11,0,0,3130,340,180,340,11,-160,-0.0511182108626198,TRUE
"442",521870063421,3,10,10,8,8,10,10,0,0,3180,345,230,345,10,-115,-0.0361635220125786,TRUE
"443",521870063421,4,12,12,10,10,12,12,1,0,3200,555,250,555,12,-305,-0.0953125,TRUE
"444",521870063421,5,12,12,10,10,12,12,1,0,3230,560,280,560,12,-280,-0.086687306501548,TRUE
"445",521870063421,6,13,13,10,10,13,13,1,0,3280,565,330,565,13,-235,-0.0716463414634146,TRUE
"446",522033862841,0,0,0,0,0,0,0,0,0,3050,0,0,0,0,0,0,TRUE
"447",522033862841,1,20,19,3,3,20,19,0,2,3350,185,300,185,20,115,0.0343283582089552,TRUE
"448",522033862841,2,20,19,3,3,20,19,0,2,3370,190,320,190,20,130,0.0385756676557863,TRUE
"449",522033862841,3,20,19,3,3,20,19,0,2,3400,195,350,195,20,155,0.0455882352941176,TRUE
"450",522033862841,4,20,19,3,3,20,19,0,2,3470,220,420,220,20,200,0.0576368876080692,TRUE
"451",522033862841,5,23,22,4,4,23,22,1,2,3600,260,550,260,23,290,0.0805555555555556,TRUE
"452",522033862841,6,22,21,4,4,22,21,1,1,3620,265,570,265,22,305,0.0842541436464088,TRUE
"453",522033862841,7,23,22,4,4,23,22,1,2,3650,270,600,270,23,330,0.0904109589041096,TRUE
"454",522033862841,8,24,23,4,4,24,23,1,3,3720,295,670,295,24,375,0.100806451612903,TRUE
"455",522086451970,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,TRUE
"456",522086451970,1,6,5,3,2,0,0,0,1,3400,45,100,45,6,55,0.0161764705882353,TRUE
"457",522086451970,2,6,5,3,2,0,0,0,1,3430,40,130,40,6,90,0.0262390670553936,TRUE
"458",522086451970,3,6,5,3,2,0,0,0,1,3500,60,200,60,6,140,0.04,TRUE
"459",522086451970,4,8,7,4,3,0,0,0,1,3700,130,400,130,8,270,0.072972972972973,TRUE
"460",522086451970,5,8,7,4,3,0,0,1,1,3800,135,500,135,8,365,0.0960526315789474,TRUE
"461",522086451970,6,8,7,4,3,0,0,1,1,3900,135,600,135,8,465,0.119230769230769,TRUE
"462",522097809685,0,0,0,0,0,0,0,0,0,3247,0,0,0,0,0,0,TRUE
"463",522097809685,1,15,15,3,3,15,15,0,1,3394.8,122,147.8,122,15,25.8000000000002,0.00759985860728178,TRUE
"464",522097809685,2,15,15,3,3,15,15,0,1,3423.21,135,176.21,135,15,41.21,0.0120384083944602,TRUE
"465",522097809685,3,17,17,5,5,17,17,0,1,3505.5,352,258.5,352,17,-93.5,-0.0266723719868778,TRUE
"466",522097809685,4,19,19,7,7,19,19,1,1,3533.18,433,286.18,433,19,-146.82,-0.0415546335029634,TRUE
"467",522097809685,5,19,19,7,7,19,19,1,1,3570.08,428,323.08,428,19,-104.92,-0.0293886971720522,TRUE
"468",522097809685,6,17,17,5,5,17,17,0,1,3588.53,365,341.53,365,17,-23.4699999999998,-0.0065402825112232,TRUE
"469",522097809685,7,18,18,6,6,18,18,0,1,3625.43,390,378.43,390,18,-11.5700000000002,-0.00319134557831765,TRUE
"470",522097809685,8,18,18,6,6,18,18,0,1,3662.33,410,415.33,410,18,5.32999999999993,0.00145535765482628,TRUE
"471",522145128789,0,0,0,0,0,0,0,0,0,3050,0,0,0,0,0,0,TRUE
"472",522145128789,1,15,14,3,2,2,2,2,1,3300,70,250,70,15,180,0.0545454545454545,TRUE
"473",522145128789,2,16,15,4,3,2,2,2,1,3330,135,280,135,16,145,0.0435435435435435,TRUE
"474",522145128789,3,16,15,4,3,2,2,2,1,3380,130,330,130,16,200,0.0591715976331361,TRUE
"475",522145128789,4,17,16,5,4,2,2,2,1,3410,210,360,210,17,150,0.0439882697947214,TRUE
"476",522145128789,5,17,16,5,4,2,2,2,1,3380,180,330,180,17,150,0.0443786982248521,TRUE
"477",522145128789,6,17,16,5,4,2,2,2,1,3410,195,360,195,17,165,0.0483870967741935,TRUE
"478",522145128789,7,17,16,5,4,3,3,3,1,3560,205,510,205,17,305,0.0856741573033708,TRUE
"479",522145128789,8,17,16,5,4,3,3,3,1,3640,225,590,225,17,365,0.100274725274725,TRUE
"480",522743875767,0,0,0,0,0,0,0,0,0,3250,0,0,0,0,0,0,TRUE
"481",522743875767,1,18,18,18,18,0,0,0,0,3570,445,320,445,18,-125,-0.0350140056022409,TRUE
"482",522743875767,2,18,18,18,18,0,0,0,0,3590,450,340,450,18,-110,-0.0306406685236769,TRUE
"483",522743875767,3,18,18,18,18,0,0,0,0,3620,455,370,455,18,-85,-0.0234806629834254,TRUE
"484",522743875767,4,18,18,18,18,0,0,0,0,3690,480,440,480,18,-40,-0.010840108401084,TRUE
"485",522743875767,5,19,19,19,19,0,0,1,0,3860,520,610,520,19,90,0.0233160621761658,TRUE
"486",522743875767,6,19,19,19,19,0,0,1,0,3880,525,630,525,19,105,0.0270618556701031,TRUE
"487",522743875767,7,19,19,19,19,0,0,1,0,3910,530,660,530,19,130,0.0332480818414322,TRUE
"488",522743875767,8,19,19,19,19,0,0,1,0,3980,555,730,555,19,175,0.0439698492462312,TRUE
"489",522863996797,0,0,0,0,0,0,0,0,0,2950,0,0,0,0,0,0,TRUE
"490",522863996797,1,18,18,14,14,4,4,1,0,3150,780,200,780,18,-580,-0.184126984126984,TRUE
"491",522863996797,2,19,19,15,15,5,5,2,0,3190,815,240,815,19,-575,-0.18025078369906,TRUE
"492",522863996797,3,18,18,14,14,5,5,1,0,3210,780,260,780,18,-520,-0.161993769470405,TRUE
"493",522863996797,4,20,20,16,16,5,5,3,0,3250,860,300,860,20,-560,-0.172307692307692,TRUE
"494",523084126902,0,0,0,0,0,0,0,0,0,3050,0,0,0,0,0,0,TRUE
"495",523084126902,1,15,13,3,3,5,5,2,3,3250,110,200,110,15,90,0.0276923076923077,TRUE
"496",523084126902,2,15,13,3,3,5,5,2,0,3330,0,280,0,15,280,0.0840840840840841,TRUE
"497",523084126902,3,16,14,4,4,5,5,2,3,3350,170,300,170,16,130,0.0388059701492537,TRUE
"498",523084126902,4,16,14,4,4,5,5,2,3,3400,170,350,170,16,180,0.0529411764705882,TRUE
"499",523084126902,5,16,14,4,4,6,6,3,3,3500,185,450,185,16,265,0.0757142857142857,TRUE
"500",523084126902,6,16,14,4,4,6,6,3,0,3550,0,500,0,16,500,0.140845070422535,TRUE
"501",523084126902,7,18,16,6,6,8,8,3,3,4050,535,1000,535,18,465,0.114814814814815,TRUE
"502",523084126902,8,18,16,6,6,8,8,3,0,4100,0,1050,0,18,1050,0.25609756097561,TRUE
"503",523776961013,0,0,0,0,0,0,0,0,0,4638,0,0,0,0,0,0,TRUE
"504",523776961013,1,6,6,5,5,6,6,0,0,4858,155,220,155,6,65,0.0133799917661589,TRUE
"505",523776961013,2,6,6,5,5,6,6,0,0,4898,160,260,160,6,100,0.0204164965291956,TRUE
"506",523776961013,3,10,10,9,9,10,10,0,0,5008,425,370,425,10,-55,-0.010982428115016,TRUE
"507",523776961013,4,10,10,9,9,10,10,0,0,5048,430,410,430,10,-20,-0.00396196513470681,TRUE
"508",523776961013,5,10,10,9,9,10,10,0,0,5138,455,500,455,10,45,0.00875827170105099,TRUE
"509",523776961013,6,14,14,13,13,14,14,0,1,5198,860,560,860,14,-300,-0.0577145055790689,TRUE
"510",523776961013,7,14,14,13,13,14,14,0,1,5288,885,650,885,14,-235,-0.0444402420574887,TRUE
