"","item_id","bundle_index","total","total_nofw","nongift","nongift_nofw","branded","branded_nofw","num_of_yuanzhuang","num_of_acc_no_price","bundle_price","price_ref","price_ref_adjgift","bundle_add_on","price_ref_rel","num_of_acc_rel","premium","premium_percent","ind_firstbundle_noacc","premrel1","benchmark","premrel1_perc","Author","diff"
"345",522743875767,4,19,19,19,19,0,0,0,0,3430,520,520,380,520,19,-140,-0.0408163265306122,TRUE,85,3050,0.0278688524590164,"suyang",2
"346",522743875767,5,20,20,20,20,0,0,1,0,3610,560,560,560,560,20,0,0,TRUE,225,3050,0.0737704918032787,"suyang",1
"347",522743875767,6,20,20,20,20,0,0,1,0,3630,565,565,580,565,20,15,0.00413223140495868,TRUE,240,3050,0.0786885245901639,"suyang",3
"348",522743875767,7,20,20,20,20,0,0,1,0,3660,570,570,610,570,20,40,0.0109289617486339,TRUE,265,3050,0.0868852459016393,"suyang",3
"349",522743875767,8,20,20,20,20,0,0,1,0,3730,595,595,680,595,20,85,0.0227882037533512,TRUE,310,3050,0.101639344262295,"suyang",3
"350",522863996797,2,20,20,16,16,5,5,2,0,3190,1045,855,240,1045,20,-805,-0.252351097178683,TRUE,5,2950,0.00169491525423729,"suyang",1
"351",522863996797,3,20,20,16,16,6,6,2,0,3210,1040,850,260,1040,20,-780,-0.242990654205607,TRUE,30,2950,0.0101694915254237,"suyang",1
"352",522863996797,4,20,20,16,16,4,4,2,0,3250,1060,870,300,1060,20,-760,-0.233846153846154,TRUE,50,2950,0.0169491525423729,"suyang",1
"353",523084126902,2,15,13,3,3,5,5,2,0,3330,0,0,280,0,15,280,0.0840840840840841,TRUE,436,3050,0.142950819672131,"suyang",2
"354",523084126902,3,16,14,4,4,5,5,2,3,3350,416,170,300,416,16,-116,-0.0346268656716418,TRUE,40,3050,0.0131147540983607,"suyang",1
"355",523084126902,4,16,14,4,4,5,5,2,3,3400,416,170,350,416,16,-66,-0.0194117647058824,TRUE,90,3050,0.0295081967213115,"suyang",1
"356",523084126902,5,16,14,4,4,6,6,3,3,3500,431,185,450,431,16,19,0.00542857142857143,TRUE,175,3050,0.0573770491803279,"suyang",1
"357",523084126902,6,16,14,4,4,6,6,3,0,3550,0,0,500,0,16,500,0.140845070422535,TRUE,656,3050,0.215081967213115,"suyang",3
"358",523084126902,7,18,16,6,6,8,8,3,3,4050,781,535,1000,781,18,219,0.0540740740740741,TRUE,375,3050,0.122950819672131,"suyang",3
"359",523084126902,8,18,16,6,6,8,8,3,0,4100,0,0,1050,0,18,1050,0.25609756097561,TRUE,1206,3050,0.395409836065574,"suyang",5
"360",523776961013,2,6,6,5,5,6,6,0,0,4898,170,160,260,170,6,90,0.018374846876276,TRUE,35,4638,0.00754635618801207,"suyang",2
"361",523776961013,3,10,10,9,9,10,10,0,0,5008,435,425,370,435,10,-65,-0.0129792332268371,TRUE,-120,4638,-0.0258732212160414,"suyang",4
"362",523776961013,4,10,10,9,9,10,10,0,0,5048,440,430,410,440,10,-30,-0.00594294770206022,TRUE,-85,4638,-0.0183268650280293,"suyang",6
"363",523776961013,5,10,10,9,9,10,10,0,0,5138,465,455,500,465,10,35,0.00681198910081744,TRUE,-20,4638,-0.0043122035360069,"suyang",6
"364",523776961013,6,14,14,13,13,14,14,0,1,5198,870,860,560,870,14,-310,-0.0596383224317045,TRUE,-365,4638,-0.0786977145321259,"suyang",10
"365",523776961013,7,14,14,13,13,14,14,0,1,5288,895,885,650,895,14,-245,-0.0463313161875946,TRUE,-300,4638,-0.0646830530401035,"suyang",10
