"","item_id","bundle_index1","bundle_index2","premrel","diff"
"383",27462844289,3,6,320,6
"384",27462844289,4,5,200,6
"385",27462844289,4,6,260,4
"386",27462844289,5,6,60,2
"387",35540978058,1,2,-65,4
"388",35540978058,1,3,45,5
"389",35540978058,1,4,203,5
"390",35540978058,1,5,178,5
"391",35540978058,2,3,110,1
"392",35540978058,2,4,268,5
"393",35540978058,2,5,243,7
"394",35540978058,3,4,158,4
"395",35540978058,3,5,133,8
"396",35540978058,4,5,-25,4
"397",35674260254,1,2,17,2
"398",35674260254,1,3,62,2
"399",35674260254,1,4,122,2
"400",35674260254,1,5,102,3
"401",35674260254,1,6,187,3
"402",35674260254,1,7,207,3
"403",35674260254,1,8,137,6
"404",35674260254,2,3,45,2
"405",35674260254,2,4,105,2
"406",35674260254,2,5,85,1
"407",35674260254,2,6,170,3
"408",35674260254,2,7,190,3
"409",35674260254,2,8,120,6
"410",35674260254,3,4,60,2
"411",35674260254,3,5,40,3
"412",35674260254,3,6,125,1
"413",35674260254,3,7,145,3
"414",35674260254,3,8,75,6
"415",35674260254,4,5,-20,3
"416",35674260254,4,6,65,3
"417",35674260254,4,7,85,1
"418",35674260254,4,8,15,4
"419",35674260254,5,6,85,2
"420",35674260254,5,7,105,2
"421",35674260254,5,8,35,5
"422",35674260254,6,7,20,2
"423",35674260254,6,8,-50,5
"424",35674260254,7,8,-70,3
"425",36513357018,1,2,268,0
"426",36513357018,1,3,55,0
"427",36513357018,1,4,110,0
"428",36513357018,1,5,140,0
"429",36513357018,2,3,-213,3
"430",36513357018,2,4,-158,3
"431",36513357018,2,5,-128,3
"432",36513357018,3,4,55,2
"433",36513357018,3,5,85,2
"434",36513357018,4,5,30,2
"435",36574928690,1,2,-50,2
"436",36574928690,1,3,-260,7
"437",36574928690,1,4,-200,7
"438",36574928690,1,5,-80,7
"439",36574928690,2,3,-210,7
"440",36574928690,2,4,-150,7
"441",36574928690,2,5,-30,7
"442",36574928690,3,4,60,2
"443",36574928690,3,5,180,2
"444",36574928690,4,5,120,0
"445",36613205733,1,2,-20,6
"446",36613205733,1,3,-20,7
"447",36613205733,1,4,0,9
"448",36613205733,1,5,-178,12
"449",36613205733,1,6,-133,13
"450",36613205733,2,3,0,3
"451",36613205733,2,4,20,5
"452",36613205733,2,5,-158,10
"453",36613205733,2,6,-113,11
"454",36613205733,3,4,20,2
"455",36613205733,3,5,-158,9
"456",36613205733,3,6,-113,12
"457",36613205733,4,5,-178,7
"458",36613205733,4,6,-133,10
"459",36613205733,5,6,45,3
"460",36910165248,1,2,35,2
"461",36910165248,1,3,-120,5
"462",36910165248,1,4,-85,7
"463",36910165248,1,5,-20,7
"464",36910165248,1,6,-35,9
"465",36910165248,1,7,30,9
"466",36910165248,1,8,-40,11
"467",36910165248,2,3,-155,7
"468",36910165248,2,4,-120,5
"469",36910165248,2,5,-55,7
"470",36910165248,2,6,-70,7
"471",36910165248,2,7,-5,9
"472",36910165248,2,8,-75,11
"473",36910165248,3,4,35,2
"474",36910165248,3,5,100,2
"475",36910165248,3,6,85,6
"476",36910165248,3,7,150,6
"477",36910165248,3,8,80,8
"478",36910165248,4,5,65,2
"479",36910165248,4,6,50,4
"480",36910165248,4,7,115,6
"481",36910165248,4,8,45,8
"482",36910165248,5,6,-15,6
"483",36910165248,5,7,50,4
"484",36910165248,5,8,-20,6
"485",36910165248,6,7,65,2
"486",36910165248,6,8,-5,4
"487",36910165248,7,8,-70,2
"488",36982442137,1,2,-50,8
"489",36982442137,1,3,-85,15
"490",36982442137,1,4,569,21
"491",36982442137,1,5,679,25
"492",36982442137,1,6,719,25
"493",36982442137,1,7,939,25
"494",36982442137,2,3,-35,11
"495",36982442137,2,4,619,19
"496",36982442137,2,5,729,23
"497",36982442137,2,6,769,25
"498",36982442137,2,7,989,23
"499",36982442137,3,4,654,14
"500",36982442137,3,5,764,22
"501",36982442137,3,6,804,24
"502",36982442137,3,7,1024,22
"503",36982442137,4,5,110,12
"504",36982442137,4,6,150,10
"505",36982442137,4,7,370,12
"506",36982442137,5,6,40,2
"507",36982442137,5,7,260,2
"508",36982442137,6,7,220,4
"509",37241107923,1,2,25,3
"510",37443266749,1,2,36,2
"511",37443266749,1,3,65,2
"512",37443266749,1,4,0,1
"513",37443266749,1,5,35,3
"514",37443266749,1,6,65,3
"515",37443266749,2,3,29,2
"516",37443266749,2,4,-36,3
"517",37443266749,2,5,-1,1
"518",37443266749,2,6,29,3
"519",37443266749,3,4,-65,3
"520",37443266749,3,5,-30,3
"521",37443266749,3,6,0,1
"522",37443266749,4,5,35,2
"523",37443266749,4,6,65,2
"524",37443266749,5,6,30,2
"525",37745552927,1,2,80,5
"526",37745552927,1,3,75,7
"527",37745552927,1,4,140,11
"528",37745552927,1,5,1274,4
"529",37745552927,2,3,-5,4
"530",37745552927,2,4,60,10
"531",37745552927,2,5,1194,9
"532",37745552927,3,4,65,6
"533",37745552927,3,5,1199,11
"534",37745552927,4,5,1134,15
"535",37994506504,1,2,22,2
"536",37994506504,1,3,42,2
"537",37994506504,1,4,90,4
"538",37994506504,1,5,105,1
"539",37994506504,1,6,77,4
"540",37994506504,1,7,117,4
"541",37994506504,1,8,145,6
"542",37994506504,2,3,20,2
"543",37994506504,2,4,68,4
"544",37994506504,2,5,83,3
"545",37994506504,2,6,55,2
"546",37994506504,2,7,95,4
"547",37994506504,2,8,123,6
"548",37994506504,3,4,48,4
"549",37994506504,3,5,63,3
"550",37994506504,3,6,35,4
"551",37994506504,3,7,75,4
"552",37994506504,3,8,103,6
"553",37994506504,4,5,15,5
"554",37994506504,4,6,-13,6
"555",37994506504,4,7,27,6
"556",37994506504,4,8,55,2
"557",37994506504,5,6,-28,3
"558",37994506504,5,7,12,3
"559",37994506504,5,8,40,5
"560",37994506504,6,7,40,2
"561",37994506504,6,8,68,4
"562",37994506504,7,8,28,4
"563",38631814095,1,2,25,7
"564",38631814095,1,3,565,10
"565",38631814095,2,3,540,3
"566",38663832002,1,2,17,2
"567",38663832002,1,3,82,2
"568",38663832002,1,4,102,4
"569",38663832002,1,5,105,1
"570",38663832002,1,6,82,4
"571",38663832002,1,7,147,4
"572",38663832002,1,8,167,6
"573",38663832002,2,3,65,2
"574",38663832002,2,4,85,4
"575",38663832002,2,5,88,3
"576",38663832002,2,6,65,2
"577",38663832002,2,7,130,4
"578",38663832002,2,8,150,6
"579",38663832002,3,4,20,4
"580",38663832002,3,5,23,3
"581",38663832002,3,6,0,4
"582",38663832002,3,7,65,2
"583",38663832002,3,8,85,6
"584",38663832002,4,5,3,5
"585",38663832002,4,6,-20,6
"586",38663832002,4,7,45,6
"587",38663832002,4,8,65,2
"588",38663832002,5,6,-23,3
"589",38663832002,5,7,42,3
"590",38663832002,5,8,62,5
"591",38663832002,6,7,65,2
"592",38663832002,6,8,85,4
"593",38663832002,7,8,20,4
"594",38708270318,1,2,22,2
"595",38708270318,1,3,42,2
"596",38708270318,1,4,52,4
"597",38708270318,1,5,75,1
"598",38708270318,1,6,47,4
"599",38708270318,1,7,67,4
"600",38708270318,1,8,1097,6
"601",38708270318,2,3,20,2
"602",38708270318,2,4,30,4
"603",38708270318,2,5,53,3
"604",38708270318,2,6,25,2
"605",38708270318,2,7,45,4
"606",38708270318,2,8,1075,6
"607",38708270318,3,4,10,4
"608",38708270318,3,5,33,3
"609",38708270318,3,6,5,4
"610",38708270318,3,7,25,2
"611",38708270318,3,8,1055,6
"612",38708270318,4,5,23,5
"613",38708270318,4,6,-5,6
"614",38708270318,4,7,15,6
"615",38708270318,4,8,1045,2
"616",38708270318,5,6,-28,3
"617",38708270318,5,7,-8,3
"618",38708270318,5,8,1022,5
"619",38708270318,6,7,20,2
"620",38708270318,6,8,1050,4
"621",38708270318,7,8,1030,4
"622",39237426326,1,2,10,1
"623",39237426326,1,3,45,3
"624",39237426326,1,4,110,3
"625",39237426326,2,3,35,2
"626",39237426326,2,4,100,2
"627",39237426326,3,4,65,2
"628",40148868087,1,2,45,2
"629",40148868087,1,3,90,2
"630",40148868087,1,4,110,2
"631",40148868087,1,5,135,4
"632",40148868087,1,6,170,4
"633",40148868087,1,7,195,4
"634",40148868087,2,3,45,2
"635",40148868087,2,4,65,4
"636",40148868087,2,5,90,2
"637",40148868087,2,6,125,4
"638",40148868087,2,7,150,4
"639",40148868087,3,4,20,4
"640",40148868087,3,5,45,4
"641",40148868087,3,6,80,2
"642",40148868087,3,7,105,4
"643",40148868087,4,5,25,2
"644",40148868087,4,6,60,2
"645",40148868087,4,7,85,2
"646",40148868087,5,6,35,2
"647",40148868087,5,7,60,2
"648",40148868087,6,7,25,2
"649",40175359932,1,2,65,2
"650",40175359932,1,3,120,2
"651",40175359932,1,4,155,1
"652",40175359932,1,5,190,3
"653",40175359932,1,6,245,3
"654",40175359932,1,7,285,3
"655",40175359932,2,3,55,2
"656",40175359932,2,4,90,3
"657",40175359932,2,5,125,1
"658",40175359932,2,6,180,3
"659",40175359932,2,7,220,3
"660",40175359932,3,4,35,3
"661",40175359932,3,5,70,3
"662",40175359932,3,6,125,1
"663",40175359932,3,7,165,3
"664",40175359932,4,5,35,2
"665",40175359932,4,6,90,2
"666",40175359932,4,7,130,2
"667",40175359932,5,6,55,2
"668",40175359932,5,7,95,2
"669",40175359932,6,7,40,2
"670",40452911197,1,2,15,0
"671",40452911197,1,3,40,0
"672",40452911197,1,4,50,0
"673",40452911197,1,5,-78,0
"674",40452911197,1,6,-63,0
"675",40452911197,1,7,-38,0
"676",40452911197,1,8,-28,0
"677",40452911197,2,3,25,0
"678",40452911197,2,4,35,0
"679",40452911197,2,5,-93,0
"680",40452911197,2,6,-78,0
"681",40452911197,2,7,-53,0
"682",40452911197,2,8,-43,0
"683",40452911197,3,4,10,0
"684",40452911197,3,5,-118,0
"685",40452911197,3,6,-103,0
"686",40452911197,3,7,-78,0
"687",40452911197,3,8,-68,0
"688",40452911197,4,5,-128,0
"689",40452911197,4,6,-113,0
"690",40452911197,4,7,-88,0
"691",40452911197,4,8,-78,0
"692",40452911197,5,6,15,3
"693",40452911197,5,7,40,2
"694",40452911197,5,8,50,2
"695",40452911197,6,7,25,3
"696",40452911197,6,8,35,2
"697",40452911197,7,8,10,3
"698",40565901878,1,2,135,2
"699",40565901878,1,3,-105,6
"700",40565901878,2,3,-240,4
"701",41802068265,1,2,-10,4
"702",41802068265,1,3,0,4
"703",41802068265,1,4,-40,9
"704",41802068265,1,5,5,9
"705",41802068265,1,6,260,18
"706",41802068265,1,7,-15,13
"707",41802068265,1,8,410,9
"708",41802068265,2,3,10,8
"709",41802068265,2,4,-30,9
"710",41802068265,2,5,15,9
"711",41802068265,2,6,270,20
"712",41802068265,2,7,-5,11
"713",41802068265,2,8,420,11
"714",41802068265,3,4,-40,5
"715",41802068265,3,5,5,5
"716",41802068265,3,6,260,16
"717",41802068265,3,7,-15,11
"718",41802068265,3,8,410,7
"719",41802068265,4,5,45,2
"720",41802068265,4,6,300,15
"721",41802068265,4,7,25,8
"722",41802068265,4,8,450,6
"723",41802068265,5,6,255,15
"724",41802068265,5,7,-20,8
"725",41802068265,5,8,405,6
"726",41802068265,6,7,-275,17
"727",41802068265,6,8,150,13
"728",41802068265,7,8,425,4
"729",42468840454,1,2,-80,2
"730",42468840454,1,3,10,5
"731",42468840454,1,4,-30,4
"732",42468840454,1,5,20,6
"733",42468840454,1,6,45,5
"734",42468840454,1,7,135,8
"735",42468840454,1,8,5,9
"736",42468840454,2,3,90,3
"737",42468840454,2,4,50,2
"738",42468840454,2,5,100,4
"739",42468840454,2,6,125,3
"740",42468840454,2,7,215,6
"741",42468840454,2,8,85,7
"742",42468840454,3,4,-40,5
"743",42468840454,3,5,10,3
"744",42468840454,3,6,35,6
"745",42468840454,3,7,125,3
"746",42468840454,3,8,-5,6
"747",42468840454,4,5,50,2
"748",42468840454,4,6,75,3
"749",42468840454,4,7,165,6
"750",42468840454,4,8,35,7
"751",42468840454,5,6,25,5
"752",42468840454,5,7,115,4
"753",42468840454,5,8,-15,7
"754",42468840454,6,7,90,3
"755",42468840454,6,8,-40,4
"756",42468840454,7,8,-130,3
"757",42681494957,1,2,-90,7
"758",42681494957,1,3,-60,9
"759",42681494957,1,4,-68,13
"760",42681494957,1,5,-33,13
"761",42681494957,2,3,30,4
"762",42681494957,2,4,22,12
"763",42681494957,2,5,57,12
"764",42681494957,3,4,-8,8
"765",42681494957,3,5,27,10
"766",42681494957,4,5,35,2
"767",42981617542,1,2,-20,2
"768",42981617542,1,3,100,5
"769",42981617542,1,4,160,8
"770",42981617542,1,5,485,8
"771",42981617542,1,6,585,9
"772",42981617542,1,7,135,8
"773",42981617542,1,8,515,11
"774",42981617542,2,3,120,3
"775",42981617542,2,4,180,6
"776",42981617542,2,5,505,8
"777",42981617542,2,6,605,9
"778",42981617542,2,7,155,6
"779",42981617542,2,8,535,11
"780",42981617542,3,4,60,5
"781",42981617542,3,5,385,7
"782",42981617542,3,6,485,8
"783",42981617542,3,7,35,3
"784",42981617542,3,8,415,10
"785",42981617542,4,5,325,4
"786",42981617542,4,6,425,5
"787",42981617542,4,7,-25,8
"788",42981617542,4,8,355,7
"789",42981617542,5,6,100,3
"790",42981617542,5,7,-350,10
"791",42981617542,5,8,30,5
"792",42981617542,6,7,-450,9
"793",42981617542,6,8,-70,2
"794",42981617542,7,8,380,9
"795",43168072227,1,2,42.1499999999996,1
"796",43168072227,1,3,157.86,5
"797",43168072227,1,4,-17.8500000000004,12
"798",43168072227,1,5,101.43,12
"799",43168072227,1,6,167.86,12
"800",43168072227,1,7,164.29,13
"801",43168072227,1,8,244.29,13
"802",43168072227,2,3,115.71,4
"803",43168072227,2,4,-60,11
"804",43168072227,2,5,59.2800000000007,11
"805",43168072227,2,6,125.71,11
"806",43168072227,2,7,122.14,12
"807",43168072227,2,8,202.14,12
"808",43168072227,3,4,-175.71,9
"809",43168072227,3,5,-56.4299999999994,7
"810",43168072227,3,6,10,9
"811",43168072227,3,7,6.43000000000029,8
"812",43168072227,3,8,86.4300000000003,10
"813",43168072227,4,5,119.280000000001,2
"814",43168072227,4,6,185.71,0
"815",43168072227,4,7,182.14,7
"816",43168072227,4,8,262.14,7
"817",43168072227,5,6,66.4299999999994,2
"818",43168072227,5,7,62.8599999999997,5
"819",43168072227,5,8,142.86,7
"820",43168072227,6,7,-3.56999999999971,7
"821",43168072227,6,8,76.4300000000003,7
"822",43168072227,7,8,80,2
"823",43426870825,1,2,65,4
"824",43426870825,1,3,95,5
"825",43426870825,1,4,305,5
"826",43426870825,1,5,390,5
"827",43426870825,2,3,30,1
"828",43426870825,2,4,240,1
"829",43426870825,2,5,325,3
"830",43426870825,3,4,210,2
"831",43426870825,3,5,295,4
"832",43426870825,4,5,85,2
"833",43452978184,1,2,-160,5
"834",43452978184,1,3,-220,5
"835",43452978184,1,4,-280,6
"836",43452978184,2,3,-60,2
"837",43452978184,2,4,-120,3
"838",43452978184,3,4,-60,3
"839",43473279886,1,2,30,0
"840",43473279886,1,3,40,0
"841",43473279886,1,4,20,0
"842",43473279886,1,5,40,0
"843",43473279886,2,3,10,0
"844",43473279886,2,4,-10,0
"845",43473279886,2,5,10,0
"846",43473279886,3,4,-20,0
"847",43473279886,3,5,0,0
