"","item_id","bundle_index1","bundle_index2","premrel","diff","share","filtered_item_share"
"319",522086451970,5,6,470,2,NA,NA
"320",522097809685,1,2,15.4099999999999,2,NA,NA
"321",522097809685,2,3,-134.71,6,NA,NA
"322",522097809685,3,4,-53.3200000000002,4,NA,NA
"323",522097809685,4,5,41.9000000000001,2,NA,NA
"324",522097809685,5,6,81.4500000000003,4,NA,NA
"325",522097809685,6,7,-8.10000000000036,5,NA,NA
"326",522097809685,7,8,16.9000000000001,2,NA,NA
"327",522145128789,1,2,-35,3,NA,NA
"328",522145128789,2,3,55,2,NA,NA
"329",522145128789,3,4,-50,3,NA,NA
"330",522145128789,4,5,0,2,NA,NA
"331",522145128789,5,6,15,2,NA,NA
"332",522145128789,6,7,140,4,NA,NA
"333",522145128789,7,8,60,2,NA,NA
"334",522743875767,1,2,15,2,NA,NA
"335",522743875767,2,3,25,2,NA,NA
"336",522743875767,3,4,45,2,NA,NA
"337",522743875767,4,5,140,3,NA,NA
"338",522743875767,5,6,15,2,NA,NA
"339",522743875767,6,7,25,2,NA,NA
"340",522743875767,7,8,45,2,NA,NA
"341",522863996797,1,2,5,1,NA,NA
"342",522863996797,2,3,25,2,NA,NA
"343",522863996797,3,4,20,2,NA,NA
"344",523084126902,1,2,416,2,NA,NA
"345",523084126902,2,3,-376,3,NA,NA
"346",523084126902,3,4,50,0,NA,NA
"347",523084126902,4,5,85,2,NA,NA
"348",523084126902,5,6,461,2,NA,NA
"349",523084126902,6,7,-261,4,NA,NA
"350",523776961013,1,2,35,2,NA,NA
"351",523776961013,2,3,-155,6,NA,NA
"352",523776961013,3,4,35,2,NA,NA
"353",523776961013,4,5,65,2,NA,NA
"354",523776961013,5,6,-345,6,NA,NA
"355",523776961013,6,7,65,2,NA,NA
